id,name,city
1,Adilabad,166
2,Tamsi,166
3,Adilabad,166
4,Adilabad,166
5,Jainad,166
6,Bela,166
7,Talamadugu,166
8,Gudihathnoor,166
9,Inderavelly,166
10,Narnoor,166
11,Kerameri ,166
12,Wankdi,166
13,Sirpur (T),166
14,Kouthala,166
15,Bejjur,166
16,Kagaznagar,166
17,Kagaznagar,166
18,Asifabad ,166
19,Jainoor,166
20,Utnoor,166
21,Ichoda,166
22,Bazarhathnoor,166
23,Boath,166
24,Neradigonda,166
25,Sirpur,166
26,Rebbana,166
27,Bhimini,166
28,Dahegaon,166
29,Vemanpalle,166
30,Nennal,166
31,Tandur,166
32,Tiryani,166
33,Jannaram,166
34,Kaddam (Peddur),166
35,Sarangapur,166
36,Kuntala,166
37,Kubeer,166
38,Bhainsa,166
39,Bhainsa,166
40,Tanoor,166
41,Mudhole,166
42,Lokeswaram,166
43,Dilawarpur,166
44,Nirmal,166
45,Nirmal,166
46,Laxmanchanda,166
47,Mamda,166
48,Khanapur,166
49,Dandepalle,166
50,Kasipet,166
51,Adilabad,166
52,Kasipet,166
53,Bellampalle,166
54,Bellampalle,166
55,Kotapalle,166
56,Mandamarri,166
57,Mandamarri,166
58,Luxettipet,166
59,Mancherial,166
60,Mancherial,166
61,Mancherial,166
62,Jaipur,166
63,Chennur,166
64,Agra,176
65,Etmadpur,176
66,Etmadpur,176
67,Agra,176
68,Agra,176
69,Agra,176
70,Agra,176
71,Agra,176
72,Kiraoli,176
73,Kiraoli,176
74,Kiraoli,176
75,Kiraoli,176
76,Kheragarh,176
77,Kheragarh,176
78,Kheragarh,176
79,Fatehabad,176
80,Fatehabad,176
81,Fatehabad,176
82,Bah,176
83,Bah,176
84,Bah,176
85,Ahmadabad,40
86,Mandal,40
87,Detroj-Rampura,40
88,Viramgam,40
89,Viramgam,40
90,Sanand,40
91,Sanand,40
92,Sanand,40
93,Ahmadabad City,40
94,Ahmadabad City,40
95,Ahmadabad,40
96,Ahmadabad City,40
97,Daskroi,40
98,Daskroi,40
99,Daskroi,40
100,Dholka,40
101,Dholka,40
102,Dholka,40
103,Bavla,40
104,Bavla,40
105,Bavla,40
106,Ranpur,40
107,Barwala,40
108,Barwala,40
109,Dhandhuka,40
110,Dhandhuka,40
111,Ahmadnagar,97
112,Akola,97
113,Sangamner,97
114,Sangamner,97
115,Kopargaon,97
116,Kopargaon,97
117,Rahta,97
118,Rahta,97
119,Rahta,97
120,Shrirampur,97
121,Shrirampur,97
122,Nevasa,97
123,Shevgaon,97
124,Pathardi,97
125,Pathardi,97
126,Nagar,97
127,Nagar,97
128,Nagar,97
129,Rahuri,97
130,Rahuri,97
131,Rahuri,97
132,Parner,97
133,Shrigonda,97
134,Shrigonda,97
135,Karjat,97
136,Jamkhed,97
137,Aizawl,117
138,Darlawn,117
139,Darlawn,117
140,Phullen,117
141,Aibawk,117
142,Tlangnuam (Part),117
143,Tlangnuam (Part),117
144,Tlangnuam (Part),117
145,Thingsulthliah (Part),117
146,Thingsulthliah (Part),117
147,Ajmer,134
148,Kishangarh,134
149,Kishangarh,134
150,Ajmer,134
151,Ajmer,134
152,Ajmer,134
153,Peesangan,134
154,Beawar,134
155,Beawar,134
156,Beawar,134
157,Masuda,134
158,Masuda,134
159,Nasirabad,134
160,Nasirabad,134
161,Bhinay,134
162,Sarwar,134
163,Sarwar,134
164,Kekri,134
165,Kekri,134
166,Akola,98
167,Telhara,98
168,Telhara,98
169,Akot,98
170,Akot,98
171,Balapur,98
172,Balapur,98
173,Akola,98
174,Akola,98
175,Murtijapur,98
176,Murtijapur,98
177,Patur,98
178,Patur,98
179,Barshitakli,98
180,Alappuzha,84
181,Cherthala,84
182,Cherthala,84
183,Ambalappuzha,84
184,Ambalappuzha,84
185,Ambalappuzha,84
186,Kuttanad,84
187,Karthikappally,84
188,Karthikappally,84
189,Chengannur,84
190,Chengannur,84
191,Mavelikkara,84
192,Mavelikkara,84
193,Aligarh,177
194,Khair,177
195,Khair,177
196,Khair,177
197,Gabhana,177
198,Atrauli,177
199,Atrauli,177
200,Atrauli,177
201,Koil,177
202,Koil,177
203,Koil,177
204,Koil,177
205,Koil,177
206,Koil,177
207,Koil,177
208,Iglas,177
209,Iglas,177
210,Iglas,177
211,Allahabad ,178
212,Soraon,178
213,Soraon,178
214,Soraon,178
215,Phulpur ,178
216,Phulpur ,178
217,Phulpur ,178
218,Allahabad,178
219,Allahabad,178
220,Allahabad,178
221,Allahabad,178
222,Bara  ,178
223,Bara  ,178
224,Karchhana ,178
225,Handia,178
226,Handia,178
227,Meja,178
228,Meja,178
229,Meja,178
230,Koraon,178
231,Koraon,178
232,Alwar,135
233,Behror,135
234,Behror,135
235,Mandawar,135
236,Kotkasim,135
237,Tijara,135
238,Tijara,135
239,Tijara,135
240,Kishangarh Bas,135
241,Kishangarh Bas,135
242,Ramgarh,135
243,Alwar,135
244,Alwar,135
245,Alwar,135
246,Bansur,135
247,Thanagazi,135
248,Rajgarh,135
249,Rajgarh,135
250,Lachhmangarh,135
251,Kathumar,135
252,Kathumar,135
253,Ambala,49
254,Naraingarh,49
255,Naraingarh,49
256,Ambala,49
257,Ambala,49
258,Ambala,49
259,Ambala,49
260,Ambala,49
261,Barara,49
262,Amravati,99
263,Dharni,99
264,Chikhaldara,99
265,Chikhaldara,99
266,Anjangaon Surji,99
267,Anjangaon Surji,99
268,Achalpur,99
269,Achalpur,99
270,Chandurbazar,99
271,Chandurbazar,99
272,Morshi,99
273,Morshi,99
274,Warud,99
275,Warud,99
276,Warud,99
277,Teosa,99
278,Amravati,99
279,Amravati,99
280,Bhatkuli,99
281,Daryapur,99
282,Daryapur,99
283,Nandgaon-Khandeshwar,99
284,Chandur Railway,99
285,Chandur Railway,99
286,Dhamangaon Railway,99
287,Dhamangaon Railway,99
288,Amritsar ,129
289,Ajnala,129
290,Ajnala,129
291,Ajnala,129
292,Ajnala,129
293,Amritsar -I  ,129
294,Amritsar -I  ,129
295,Amritsar -I  ,129
296,Amritsar -I  ,129
297,Amritsar ,129
298,Amritsar -I  ,129
299,Amritsar- II ,129
300,Amritsar- II ,129
301,Baba Bakala ,129
302,Baba Bakala ,129
303,Aurangabad,24
304,Daudnagar,24
305,Daudnagar,24
306,Haspura,24
307,Goh,24
308,Rafiganj,24
309,Rafiganj,24
310,Obra,24
311,Aurangabad,24
312,Aurangabad,24
313,Barun,24
314,Nabinagar,24
315,Nabinagar,24
316,Kutumba,24
317,Deo,24
318,Madanpur,24
319,Aurangabad,24
320,Kannad,24
321,Kannad,24
322,Soegaon,24
323,Sillod,24
324,Sillod,24
325,Phulambri,24
326,Aurangabad,24
327,Aurangabad,24
328,Aurangabad,24
329,Khuldabad,24
330,Khuldabad,24
331,Vaijapur,24
332,Vaijapur,24
333,Gangapur,24
334,Gangapur,24
335,Paithan,24
336,Paithan,24
337,Baramula,61
338,Sopore,61
339,Sopore,61
340,Sopore,61
341,Rafiabad,61
342,Rafiabad,61
343,Pattan,61
344,Pattan,61
345,Baramulla,61
346,Baramulla,61
347,Baramulla,61
348,Kreeri,61
349,Uri,61
350,Uri,61
351,Boniyar,61
352,Tangmarg ,61
353,Tangmarg ,61
354,Tangmarg ,61
355,Barddhaman ,207
356,Salanpur,207
357,Barabani,207
358,Jamuria,207
359,Raniganj,207
360,Ondal,207
361,Pandabeswar,207
362,Faridpur Durgapur,207
363,Kanksa,207
364,Ausgram - II,207
365,Ausgram - I,207
366,Mangolkote,207
367,Ketugram - I,207
368,Ketugram - II,207
369,Katwa - I,207
370,Katwa - II,207
371,Purbasthali - I,207
372,Purbasthali - II,207
373,Manteswar,207
374,Bhatar,207
375,Galsi - I,207
376,Galsi - II,207
377,Burdwan - I,207
378,Burdwan - II,207
379,Memari - I,207
380,Memari - II,207
381,Kalna - I,207
382,Kalna - II,207
383,Jamalpur,207
384,Raina - I,207
385,Khandaghosh,207
386,Raina - II,207
387,Bareilly,181
388,Baheri,181
389,Baheri,181
390,Baheri,181
391,Baheri,181
392,Baheri,181
393,Baheri,181
394,Meerganj ,181
395,Meerganj ,181
396,Meerganj ,181
397,Meerganj ,181
398,Meerganj ,181
399,Aonla ,181
400,Aonla ,181
401,Aonla ,181
402,Aonla ,181
403,Bareilly ,181
404,Bareilly ,181
405,Bareilly ,181
406,Bareilly ,181
407,Bareilly ,181
408,Bareilly ,181
409,Bareilly ,181
410,Nawabganj ,181
411,Nawabganj ,181
412,Nawabganj ,181
413,Faridpur ,181
414,Faridpur ,181
415,Faridpur ,181
416,Belgaum,69
417,Chikodi,69
418,Chikodi,69
419,Chikodi,69
420,Chikodi,69
421,Athni,69
422,Athni,69
423,Athni,69
424,Raybag ,69
425,Raybag ,69
426,Raybag ,69
427,Gokak,69
428,Gokak,69
429,Gokak,69
430,Gokak,69
431,Gokak,69
432,Hukeri,69
433,Hukeri,69
434,Hukeri,69
435,Belgaum,69
436,Belgaum,69
437,Belgaum,69
438,Belgaum,69
439,Khanapur,69
440,Khanapur,69
441,Sampgaon,69
442,Sampgaon,69
443,Parasgad,69
444,Parasgad,69
445,Ramdurg,69
446,Ramdurg,69
447,Ramdurg,69
448,Bellary,70
449,Hadagalli,70
450,Hadagalli,70
451,Hagaribommanahalli,70
452,Hospet ,70
453,Hospet ,70
454,Hospet ,70
455,Hospet ,70
456,Siruguppa ,70
457,Siruguppa ,70
458,Siruguppa ,70
459,Bellary ,70
460,Bellary ,70
461,Sandur ,70
462,Sandur ,70
463,Kudligi ,70
464,Kudligi ,70
465,Kudligi ,70
466,Bhagalpur,25
467,Narayanpur,25
468,Bihpur,25
469,Kharik,25
470,Naugachhia,25
471,Naugachhia,25
472,Rangra Chowk,25
473,Gopalpur,25
474,Pirpainti,25
475,Colgong,25
476,Colgong,25
477,Ismailpur,25
478,Sabour,25
479,Nathnagar,25
480,Sultanganj,25
481,Sultanganj,25
482,Shahkund,25
483,Goradih,25
484,Jagdishpur,25
485,Jagdishpur,25
486,Sonhaula,25
487,Bharatpur,136
488,Pahari,136
489,Kaman,136
490,Kaman,136
491,Nagar,136
492,Nagar,136
493,Deeg,136
494,Deeg,136
495,Nadbai,136
496,Nadbai,136
497,Kumher,136
498,Kumher,136
499,Bharatpur,136
500,Bharatpur,136
501,Bharatpur,136
502,Weir,136
503,Weir,136
504,Weir,136
505,Bayana,136
506,Bayana,136
507,Rupbas,136
508,Bhavnagar,41
509,Botad,41
510,Botad,41
511,Vallabhipur,41
512,Vallabhipur,41
513,Gadhada,41
514,Gadhada,41
515,Umrala,41
516,Bhavnagar,41
517,Bhavnagar,41
518,Bhavnagar,41
519,Ghogha,41
520,Sihor,41
521,Sihor,41
522,Gariadhar,41
523,Gariadhar,41
524,Palitana,41
525,Palitana,41
526,Talaja,41
527,Talaja,41
528,Talaja,41
529,Mahuva,41
530,Mahuva,41
531,Mahuva,41
532,Bhilwara,137
533,Asind,137
534,Asind,137
535,Hurda,137
536,Hurda,137
537,Shahpura,137
538,Shahpura,137
539,Banera,137
540,Mandal,137
541,Raipur,137
542,Sahara,137
543,Sahara,137
544,Bhilwara,137
545,Bhilwara,137
546,Kotri,137
547,Jahazpur,137
548,Jahazpur,137
549,Mandalgarh,137
550,Mandalgarh,137
551,Beejoliya,137
552,Bhiwani,50
553,Bawani Khera,50
554,Bawani Khera,50
555,Bhiwani,50
556,Bhiwani,50
557,Tosham,50
558,Siwani,50
559,Siwani,50
560,Loharu,50
561,Loharu,50
562,Dadri,50
563,Dadri,50
564,Badhra,50
565,Bhopal,90
566,Berasia,90
567,Berasia,90
568,Huzur,90
569,Huzur,90
570,Huzur,90
571,Bidar,72
572,Basavakalyan ,72
573,Basavakalyan ,72
574,Bhalki ,72
575,Bhalki ,72
576,Aurad ,72
577,Aurad ,72
578,Bidar ,72
579,Bidar ,72
580,Bidar ,72
581,Homnabad ,72
582,Homnabad ,72
583,Homnabad ,72
584,Bijapur,73
585,Bijapur,73
586,Bijapur,73
587,Indi,73
588,Indi,73
589,Sindgi,73
590,Sindgi,73
591,Basavana Bagevadi,73
592,Basavana Bagevadi,73
593,Muddebihal,73
594,Muddebihal,73
595,Muddebihal,73
596,Bijapur,73
597,Bhopalpattnam,73
598,Bhopalpattnam,73
599,Usur,73
600,Bijapur,73
601,Bijapur,73
602,Bhairamgarh,73
603,Bhairamgarh,73
604,Bikaner,138
605,Bikaner,138
606,Bikaner,138
607,Bikaner,138
608,Poogal,138
609,Lunkaransar,138
610,Kolayat,138
611,Nokha,138
612,Nokha,138
613,Khajuwala,138
614,Chhatargarh,138
615,Sridungargarh,138
616,Sridungargarh,138
617,Bilaspur,32
618,Pendra Road Gorella,32
619,Pendra Road Gorella,32
620,Marwahi,32
621,Pendra,32
622,Pendra,32
623,Lormi,32
624,Lormi,32
625,Kota,32
626,Kota,32
627,Kota,32
628,Mungeli,32
629,Mungeli,32
630,Mungeli,32
631,Pathariya,32
632,Pathariya,32
633,Pathariya,32
634,Takhatpur,32
635,Takhatpur,32
636,Takhatpur,32
637,Bilaspur,32
638,Takhatpur,32
639,Bilaspur,32
640,Bilaspur,32
641,Bilaspur,32
642,Bilaspur,32
643,Masturi,32
644,Masturi,32
645,Bilha,32
646,Bilha,32
647,Bilha,32
648,Bilaspur,32
649,Ghumarwin,32
650,Ghumarwin,32
651,Bharari,32
652,Jhanduta,32
653,Jhanduta,32
654,Naina Devi,32
655,Naina Devi,32
656,Bilaspur Sadar,32
657,Bilaspur Sadar,32
658,Namhol,32
659,Budaun,183
660,Gunnaur ,183
661,Gunnaur ,183
662,Gunnaur ,183
663,Gunnaur ,183
664,Bisauli ,183
665,Bisauli ,183
666,Bisauli ,183
667,Bisauli ,183
668,Bisauli ,183
669,Bisauli ,183
670,Bisauli ,183
671,Bilsi,183
672,Bilsi,183
673,Bilsi,183
674,Sahaswan,183
675,Sahaswan,183
676,Budaun,183
677,Budaun,183
678,Budaun,183
679,Budaun,183
680,Budaun,183
681,Budaun,183
682,Budaun,183
683,Dataganj,183
684,Dataganj,183
685,Dataganj,183
686,Dataganj,183
687,Dataganj,183
688,Dataganj,183
689,Bulandshahr ,184
690,Sikandrabad,184
691,Sikandrabad,184
692,Sikandrabad,184
693,Bulandshahr,184
694,Bulandshahr,184
695,Bulandshahr,184
696,Bulandshahr,184
697,Bulandshahr,184
698,Siana,184
699,Siana,184
700,Siana,184
701,Siana,184
702,Siana,184
703,Anupshahr,184
704,Anupshahr,184
705,Anupshahr,184
706,Debai,184
707,Debai,184
708,Debai,184
709,Shikarpur,184
710,Shikarpur,184
711,Shikarpur,184
712,Shikarpur,184
713,Khurja ,184
714,Khurja ,184
715,Khurja ,184
716,Chittaurgarh,30
717,Rashmi,30
718,Gangrar,30
719,Begun,30
720,Begun,30
721,Rawatbhata,30
722,Rawatbhata,30
723,Chittaurgarh,30
724,Chittaurgarh,30
725,Kapasan,30
726,Kapasan,30
727,Dungla,30
728,Bhadesar,30
729,Nimbahera,30
730,Nimbahera,30
731,Bari Sadri,30
732,Bari Sadri,30
733,Coimbatore,149
734,Mettupalayam,149
735,Mettupalayam,149
736,Mettupalayam,149
737,Mettupalayam,149
738,Sulur,149
739,Sulur,149
740,Sulur,149
741,Sulur,149
742,Sulur,149
743,Sulur,149
744,Sulur,149
745,Coimbatore North,149
746,Coimbatore North,149
747,Coimbatore North,149
748,Coimbatore North,149
749,Coimbatore North,149
750,Coimbatore North,149
751,Coimbatore North,149
752,Coimbatore North,149
753,Coimbatore North,149
754,Coimbatore North,149
755,Coimbatore North,149
756,Coimbatore North,149
757,Coimbatore North,149
758,Coimbatore North,149
759,Coimbatore North,149
760,Coimbatore South,149
761,Coimbatore South,149
762,Coimbatore South,149
763,Coimbatore South,149
764,Coimbatore South,149
765,Coimbatore South,149
766,Coimbatore South,149
767,Coimbatore South,149
768,Coimbatore South,149
769,Coimbatore South,149
770,Coimbatore South,149
771,Coimbatore South,149
772,Coimbatore South,149
773,Coimbatore South,149
774,Coimbatore South,149
775,Coimbatore South,149
776,Coimbatore South,149
777,Coimbatore South,149
778,Pollachi,149
779,Pollachi,149
780,Pollachi,149
781,Pollachi,149
782,Pollachi,149
783,Pollachi,149
784,Pollachi,149
785,Pollachi,149
786,Pollachi,149
787,Pollachi,149
788,Pollachi,149
789,Valparai,149
790,Valparai,149
791,Cuddalore,150
792,Panruti,150
793,Panruti,150
794,Panruti,150
795,Panruti,150
796,Panruti,150
797,Cuddalore,150
798,Cuddalore,150
799,Kurinjipadi ,150
800,Kurinjipadi ,150
801,Kurinjipadi ,150
802,Chidambaram,150
803,Chidambaram,150
804,Chidambaram,150
805,Chidambaram,150
806,Chidambaram,150
807,Chidambaram,150
808,Chidambaram,150
809,Kattumannarkoil,150
810,Kattumannarkoil,150
811,Kattumannarkoil,150
812,Kattumannarkoil,150
813,Virudhachalam,150
814,Virudhachalam,150
815,Virudhachalam,150
816,Virudhachalam,150
817,Tittakudi,150
818,Tittakudi,150
819,Tittakudi,150
820,Cuttack,121
821,Narasinghpur ,121
822,Kanpur ,121
823,Badamba ,121
824,Baidyeswar ,121
825,Banki ,121
826,Banki ,121
827,Tigiria ,121
828,Athagad ,121
829,Athagad ,121
830,Barang ,121
831,Gurudijhatia ,121
832,Khuntuni  ,121
833,Choudwar ,121
834,Choudwar ,121
835,Choudwar ,121
836,Tangi ,121
837,Mahanga ,121
838,Salepur ,121
839,Nischintakoili ,121
840,Nemalo,121
841,Kishannagar ,121
842,Jagatpur ,121
843,Cuttack Sadar ,121
844,Kandarpur,121
845,C.R.R.I. ,121
846,Gobindpur ,121
847,Olatapur,121
848,Niali ,121
849,Cuttack (M Corp.),121
850,Cuttack (M Corp.),121
851,DADRA & NAGAR HAVELI,204
852,Dadra & Nagar Haveli,204
853,Dadra & Nagar Haveli,204
854,Dadra & Nagar Haveli,204
855,NCT OF DELHI,37
856,North West,37
857,Narela,37
858,NCT OF DELHI,37
859,Narela,37
860,Saraswati Vihar,37
861,Saraswati Vihar,37
862,Model Town,37
863,Model Town,37
864,North,37
865,Civil Lines,37
866,Civil Lines,37
867,Sadar Bazar,37
868,Sadar Bazar,37
869,Kotwali,37
870,Kotwali,37
871,North East,37
872,Seelam Pur,37
873,Seelam Pur,37
874,Shahdara,37
875,Shahdara,37
876,Seema Puri,37
877,Seema Puri,37
878,East,37
879,Gandhi Nagar,37
880,Gandhi Nagar,37
881,Vivek Vihar,37
882,Vivek Vihar,37
883,Preet Vihar,37
884,Preet Vihar,37
885,New Delhi,37
886,Connaught Place,37
887,Connaught Place,37
888,NCT OF DELHI,37
889,Connaught Place,37
890,Chanakya Puri,37
891,Chanakya Puri,37
892,Parliament Street,37
893,Parliament Street,37
894,Central,37
895,Darya Ganj,37
896,Darya Ganj,37
897,Pahar Ganj,37
898,Pahar Ganj,37
899,Pahar Ganj,37
900,Karol Bagh,37
901,Karol Bagh,37
902,West,37
903,Patel Nagar,37
904,Patel Nagar,37
905,Rajouri Garden,37
906,Rajouri Garden,37
907,Punjabi Bagh,37
908,Punjabi Bagh,37
909,South West,37
910,Najafgarh,37
911,Najafgarh,37
912,Delhi Cantonment,37
913,Delhi Cantonment,37
914,South West,37
915,Delhi Cantonment,37
916,Vasant Vihar,37
917,Vasant Vihar,37
918,Vasant Vihar,37
919,Vasant Vihar,37
920,South,37
921,Hauz Khas,37
922,Hauz Khas,37
923,Hauz Khas,37
924,Defence Colony,37
925,Defence Colony,37
926,Defence Colony,37
927,Kalkaji,37
928,Kalkaji,37
929,Dhanbad,65
930,Tundi,65
931,Purbi Tundi,65
932,Topchanchi,65
933,Baghmara-Cum-Katras,65
934,Gobindpur ,65
935,Dhanbad-Cum-Kenduadih-Cum-Jagata,65
936,Dhanbad-Cum-Kenduadih-Cum-Jagata,65
937,Jharia-Cum-Jorapokhar-Cum-Sindri ,65
938,Baliapur ,65
939,Nirsa-Cum-Chirkunda,65
940,Nirsa-Cum-Chirkunda,65
941,Faridabad,51
942,Faridabad,51
943,Faridabad,51
944,Ballabgarh,51
945,Firozabad,185
946,Tundla,185
947,Tundla,185
948,Firozabad,185
949,Firozabad,185
950,Jasrana ,185
951,Jasrana ,185
952,Jasrana ,185
953,Shikohabad ,185
954,Shikohabad ,185
955,Shikohabad ,185
956,Shikohabad ,185
957,Gandhinagar,43
958,Kalol,43
959,Kalol,43
960,Kalol,43
961,Kalol,43
962,Kalol,43
963,Mansa,43
964,Mansa,43
965,Gandhinagar,43
966,Gandhinagar,43
967,Gandhinagar,43
968,Gandhinagar,43
969,Dehgam,43
970,Dehgam,43
971,Gaya,26
972,Konch,26
973,Tikari ,26
974,Tikari ,26
975,Belaganj,26
976,Khizirsarai,26
977,Neem Chak Bathani,26
978,Muhra,26
979,Atri,26
980,Manpur,26
981,Gaya Town C.D.Block,26
982,Gaya Town C.D.Block,26
983,Gaya Town C.D.Block,26
984,Paraiya,26
985,Guraru,26
986,Gurua,26
987,Amas,26
988,Banke Bazar,26
989,Imamganj,26
990,Dumaria,26
991,Sherghati,26
992,Sherghati,26
993,Dobhi,26
994,Bodh Gaya,26
995,Bodh Gaya,26
996,Tan Kuppa,26
997,Wazirganj,26
998,Fatehpur,26
999,Mohanpur,26
1000,Barachatti,26
1001,Ghaziabad,187
1002,Modinagar,187
1003,Modinagar,187
1004,Modinagar,187
1005,Modinagar,187
1006,Modinagar,187
1007,Modinagar,187
1008,Ghaziabad,187
1009,Ghaziabad,187
1010,Ghaziabad,187
1011,Ghaziabad,187
1012,Hapur,187
1013,Hapur,187
1014,Hapur,187
1015,Hapur,187
1016,Garhmukteshwar,187
1017,Garhmukteshwar,187
1018,Goalpara,188
1019,Lakhipur,188
1020,Lakhipur,188
1021,Balijana,188
1022,Balijana,188
1023,Matia,188
1024,Dudhnai,188
1025,Rangjuli,188
1026,Gulbarga,76
1027,Aland ,76
1028,Aland ,76
1029,Afzalpur ,76
1030,Afzalpur ,76
1031,Gulbarga ,76
1032,Gulbarga ,76
1033,Gulbarga ,76
1034,Chincholi ,76
1035,Chincholi ,76
1036,Sedam ,76
1037,Sedam ,76
1038,Chitapur ,76
1039,Chitapur ,76
1040,Chitapur ,76
1041,Chitapur ,76
1042,Chitapur ,76
1043,Chitapur ,76
1044,Jevargi ,76
1045,Jevargi ,76
1046,Guntur,3
1047,Macherla,3
1048,Macherla,3
1049,Veldurthi,3
1050,Durgi,3
1051,Rentachintala,3
1052,Gurazala,3
1053,Dachepalle,3
1054,Karempudi,3
1055,Piduguralla,3
1056,Piduguralla,3
1057,Machavaram,3
1058,Bellamkonda,3
1059,Atchampet,3
1060,Krosuru,3
1061,Amaravathi,3
1062,Thullur,3
1063,Tadepalle,3
1064,Tadepalle,3
1065,Tadepalle,3
1066,Mangalagiri,3
1067,Mangalagiri,3
1068,Mangalagiri,3
1069,Tadikonda,3
1070,Pedakurapadu,3
1071,Sattenapalle,3
1072,Sattenapalle,3
1073,Rajupalem,3
1074,Nekarikallu,3
1075,Bollapalle,3
1076,Vinukonda,3
1077,Vinukonda,3
1078,Vinukonda,3
1079,Nuzendla,3
1080,Savalyapuram H/O Kanamarlapudi,3
1081,Ipur,3
1082,Rompicherla,3
1083,Narasaraopet,3
1084,Narasaraopet,3
1085,Narasaraopet,3
1086,Muppalla,3
1087,Nadendla,3
1088,"Chilakaluripet
 H/O.Purushotha Patnam",3
1089,"Chilakaluripet
 H/O.Purushotha Patnam",3
1090,Edlapadu,3
1091,Phirangipuram,3
1092,Medikonduru,3
1093,Guntur,3
1094,Guntur,3
1095,Guntur,3
1096,Pedakakani,3
1097,Duggirala,3
1098,Kollipara,3
1099,Tenali,3
1100,Tenali,3
1101,Chebrolu,3
1102,Vatticherukuru,3
1103,Prathipadu,3
1104,Pedanandipadu,3
1105,Kakumanu,3
1106,Ponnur,3
1107,Ponnur,3
1108,Tsundur,3
1109,Amruthalur,3
1110,Vemuru,3
1111,Kollur,3
1112,Bhattiprolu,3
1113,Cherukupalle H/O Arumbaka,3
1114,Pittalavanipalem,3
1115,Karlapalem,3
1116,Bapatla,3
1117,Bapatla,3
1118,Nizampatnam,3
1119,Nagaram,3
1120,Repalle,3
1121,Repalle,3
1122,Prakasam,3
1123,Yerragondapalem,3
1124,Pullalacheruvu,3
1125,Tripuranthakam,3
1126,Dornala,3
1127,Peda  Araveedu,3
1128,Donakonda,3
1129,Kurichedu,3
1130,Santhamaguluru,3
1131,Ballikurava,3
1132,Martur,3
1133,Yeddana Pudi,3
1134,Parchur,3
1135,Karamchedu,3
1136,Inkollu,3
1137,Janakavarampanguluru,3
1138,Addanki,3
1139,Mundlamuru,3
1140,Darsi,3
1141,Markapur,3
1142,Markapur,3
1143,Ardhaveedu,3
1144,Cumbum,3
1145,Tarlupadu,3
1146,Konakanamitla,3
1147,Podili,3
1148,Thallur,3
1149,Korisapadu,3
1150,Chirala,3
1151,Prakasam,3
1152,Chirala,3
1153,Chirala,3
1154,Vetapalem,3
1155,Vetapalem,3
1156,Chinaganjam,3
1157,Naguluppala Padu,3
1158,Maddipadu,3
1159,Chimakurthi,3
1160,Marripudi,3
1161,Hanumanthuni Padu,3
1162,Bestawaripeta,3
1163,Racherla,3
1164,Giddalur,3
1165,Komarolu,3
1166,Veligandla,3
1167,Kanigiri,3
1168,Kondapi,3
1169,Santhanuthala Padu,3
1170,Gurgaon,52
1171,Pataudi,52
1172,Pataudi,52
1173,Pataudi,52
1174,Gurgaon,52
1175,Gurgaon,52
1176,Gurgaon,52
1177,Farrukhnagar,52
1178,Farrukhnagar,52
1179,Manesar,52
1180,Sohna,52
1181,Sohna,52
1182,Gwalior,91
1183,Gwalior (Gird),91
1184,Gwalior (Gird),91
1185,Gwalior (Gird),91
1186,Dabra (Pichhore),91
1187,Dabra (Pichhore),91
1188,Dabra (Pichhore),91
1189,Dabra (Pichhore),91
1190,Bhitarwar,91
1191,Bhitarwar,91
1192,Chinour,91
1193,Chinour,91
1194,Haora ,210
1195,Area not under any Sub-district,210
1196,Area not under any Sub-district,210
1197,Area not under any Sub-district,210
1198,Area not under any Sub-district,210
1199,Udaynarayanpur,210
1200,Amta - II,210
1201,Amta - I,210
1202,Jagatballavpur,210
1203,Domjur,210
1204,Bally Jagachha,210
1205,Sankrail,210
1206,Panchla,210
1207,Uluberia - II,210
1208,Uluberia - I,210
1209,Bagnan - I,210
1210,Bagnan - II,210
1211,Shyampur - I,210
1212,Shyampur - II,210
1213,Harda ,210
1214,Khirkiya,210
1215,Khirkiya,210
1216,Sirali,210
1217,Harda,210
1218,Harda,210
1219,Harda,210
1220,Handiya,210
1221,Timarni,210
1222,Timarni,210
1223,Rehatgaon,210
1224,Hyderabad,167
1225,Shaikpet,167
1226,Shaikpet,167
1227,Ameerpet,167
1228,Ameerpet,167
1229,Secunderabad,167
1230,Secunderabad,167
1231,Tirumalagiri,167
1232,Tirumalagiri,167
1233,Maredpalle,167
1234,Maredpalle,167
1235,Musheerabad,167
1236,Musheerabad,167
1237,Amberpet,167
1238,Amberpet,167
1239,Himayathnagar,167
1240,Himayathnagar,167
1241,Nampally,167
1242,Nampally,167
1243,Khairatabad,167
1244,Khairatabad,167
1245,Asifnagar,167
1246,Asifnagar,167
1247,Golconda,167
1248,Golconda,167
1249,Bahadurpura,167
1250,Bahadurpura,167
1251,Bandlaguda,167
1252,Bandlaguda,167
1253,Charminar,167
1254,Charminar,167
1255,Saidabad,167
1256,Saidabad,167
1257,Indore,92
1258,Depalpur,92
1259,Depalpur,92
1260,Depalpur,92
1261,Depalpur,92
1262,Hatod,92
1263,Indore,92
1264,Hatod,92
1265,Hatod,92
1266,Sawer,92
1267,Sawer,92
1268,Indore,92
1269,Indore,92
1270,Indore,92
1271,Indore,92
1272,Mhow ,92
1273,Mhow ,92
1274,Mhow ,92
1275,Mhow ,92
1276,Jabalpur,92
